default_payment_next_month,limit_bal,age,limit_used_sep,score_3mo,score_6mo,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,id,sex,education,marital_status,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,pay_mode3,pay_mode3_cat,pay_sep_cat,pay_aug_cat,pay_jul_cat,pay_jun_cat,pay_may_cat,pay_apr_cat,age_cat
0,240000,40,0.018666666666666668,-1,-1,4480,1725,10062,8662,4566,3915,1735,10096,8675,4566,3927,2529,12786,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,150000,42,0.91012,0,0,136518,146249,147624,138636,146609,149438,13571,7500,10600,11200,5400,0,12788,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,40-49
0,180000,46,0.7934777777777777,0,-1,142826,61650,0,0,0,0,3000,0,0,0,0,0,12789,1,1,1,0,0,0,-2,-2,-2,0,0,0,0,0,-1,-1,-1,40-49
0,180000,44,0.0061666666666666675,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,12791,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,50000,22,0.8864,0,0,44320,45884,47104,48205,17555,7809,2280,2500,1401,0,3000,2110,12792,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,55,0.9346200000000001,0,0,46731,47439,41493,19129,20561,20083,1810,1614,700,1745,0,1000,12793,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,50-59
0,340000,37,0.024941176470588237,-1,-1,8480,21524,12247,651,12105,7661,21631,12308,654,12164,7699,13379,12794,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,190000,31,-0.0030473684210526315,-2,-1,-579,0,400,579,579,-421,579,400,579,0,421,0,12795,1,1,2,-2,-2,-1,-1,0,0,-2,-1,-1,-1,-1,-1,0,0,30-39
0,180000,43,0.0268,-1,-1,4824,1001,13413,8577,8596,24297,1001,13413,8577,8596,24297,26134,12796,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
1,20000,28,0.28265,1,1,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,12797,1,3,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
0,450000,29,0.11485777777777778,0,0,51686,54224,49606,43803,62914,81529,10068,10075,10000,20000,20000,5200,12798,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,30,1.05033,1,1,105033,102513,100693,71253,70206,71060,0,3509,3047,3500,3000,2500,12799,2,1,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,30-39
1,10000,36,0.647,0,0,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,12801,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,30-39
0,20000,22,0.25495,0,0,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,12802,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,260000,53,0.4542576923076923,2,1,118107,121763,133107,133107,148107,148107,3656,15000,0,15000,0,15000,12803,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,50-59
1,150000,52,0.59208,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,12804,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50-59
0,110000,46,0.006672727272727273,-1,-1,734,9455,1277,2170,16070,1760,9483,1338,2176,16070,1760,927,12806,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,160000,32,0.5823375,0,0,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,12807,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,200000,36,0.65847,0,0,131694,122349,112715,102542,92335,81667,4269,3891,3488,3250,2755,2530,12808,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,190000,45,0.3987263157894737,1,1,75758,73989,75760,76899,78761,80883,0,3600,3000,3100,3600,3500,12809,2,1,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,40-49
1,180000,28,0.046477777777777785,-1,-1,8366,16912,9199,4745,0,0,16912,9211,4758,0,0,2771,12810,2,1,2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,50000,25,0.55592,2,2,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0,12811,2,1,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,20-29
0,100000,54,0.46041000000000004,0,1,46041,59526,72823,71105,69424,68006,15000,15000,0,0,0,2700,12812,1,3,1,0,0,0,5,4,3,0,0,0,0,0,1,1,1,50-59
1,130000,29,0.9930307692307692,2,2,129094,125616,126531,127571,121365,125368,0,4500,4500,900,7200,4980,12813,2,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,20-29
0,120000,58,0.0033,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,12814,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50-59
0,20000,22,0.9922,0,0,19844,19929,18775,13854,10718,0,1369,1162,524,606,0,0,12816,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,30000,34,0.9631,0,0,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,12817,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,250000,44,0.018408,-1,-1,4602,18382,15450,1867,-1,-1,5000,16000,0,1,0,0,12818,1,2,1,-1,0,-1,0,0,-2,-1,-1,-1,0,-1,0,0,-1,40-49
0,70000,25,1.0069714285714286,0,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,12819,2,2,2,0,0,0,2,2,0,0,0,0,0,0,1,1,0,20-29
0,50000,47,0.74554,2,2,37277,38383,38954,39618,38852,39553,2000,1500,1600,0,1500,3000,12820,2,2,3,2,2,2,2,2,0,2,1,1,1,1,1,1,0,40-49
0,280000,60,0.002828571428571429,-2,-2,792,0,192,396,0,396,0,192,996,0,396,396,12821,1,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,60 up
0,140000,50,0.9727357142857144,2,1,136183,139121,140047,141215,142019,137251,6901,4800,5006,5507,5,5308,12823,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,50-59
0,200000,31,0.96349,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,12824,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,320000,58,0.0011875,0,0,380,64,948,632,316,316,0,1200,0,0,316,316,12826,1,1,1,-1,2,-1,0,0,-1,-1,-1,-1,1,-1,0,0,-1,50-59
0,50000,59,0.89954,1,1,44977,43981,44996,45736,46748,47816,0,2045,1785,1900,2000,2210,12827,2,3,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,50-59
0,30000,49,0.4313,0,0,12939,14128,15354,5023,5275,54,1405,1631,300,375,54,1000,12828,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,350000,38,0.021808571428571427,-1,-1,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,12831,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,20000,24,0.20635,1,2,4127,5557,7458,7192,7923,7647,1500,2000,0,1000,0,1000,12832,1,2,2,2,0,0,2,2,2,0,0,1,0,0,1,1,1,20-29
0,110000,26,1.0084090909090908,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,12833,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,40000,26,0.28295,2,1,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,12835,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
1,120000,39,0.9553916666666666,1,1,114647,114645,72188,42840,19860,390,5000,10000,4000,5000,390,780,12836,1,4,1,2,0,0,0,0,-1,0,0,1,0,0,0,0,-1,30-39
0,190000,55,0.0312,-1,-1,5928,9770,8032,30,240,540,9770,8034,0,600,690,742,12837,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50-59
0,150000,23,0.76804,0,0,115206,111447,103317,96140,87455,87601,6000,3306,3412,3500,3500,3300,12838,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,300000,42,0.021163333333333333,-1,-1,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,12839,2,1,2,-1,-1,-1,0,0,-2,-1,-1,-1,-1,-1,0,0,-1,40-49
0,240000,32,0.222025,0,0,53286,16920,12869,14497,12262,8331,8000,1500,5000,1000,3000,2666,12840,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,60000,33,1.00165,1,1,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,12841,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30-39
0,160000,43,0.03510625,-1,-1,5617,267,509,15695,515,515,267,509,15695,515,515,515,12844,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,200000,30,0.91169,0,0,182338,123079,124075,99440,104685,54038,4653,5000,5000,6000,5000,10000,12845,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,90000,42,1.0641444444444443,2,2,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,12846,1,2,1,2,2,2,2,2,0,2,1,1,1,1,1,1,0,40-49
0,360000,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12847,1,2,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,350000,38,0.012805714285714285,-1,-1,4482,4985,4322,4992,4295,5952,4998,4333,5005,4305,5963,6015,12848,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,30000,51,0.5818,0,0,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,12849,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50-59
0,40000,23,0.376125,0,0,15045,15899,16700,17500,0,0,1400,1200,1000,0,0,0,12850,1,3,2,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,20-29
0,160000,24,0.02780625,0,-1,4449,5316,5711,6003,3527,127,1283,3008,6023,71,0,0,12851,1,2,2,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,20-29
0,200000,40,0.08408,0,0,16816,17852,18562,18965,24424,23883,1610,1310,713,5800,0,3000,12852,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,40-49
0,330000,33,0.6771060606060606,0,0,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,12853,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,500000,47,0.014466,0,0,7233,2321,18261,16456,11225,36770,0,18261,0,0,40270,0,12854,1,1,1,-1,2,-1,0,0,-1,-1,-1,-1,1,-1,0,0,-1,40-49
0,500000,28,0.135526,-2,-2,67763,47746,28148,24377,15421,11239,2244,4625,24448,2028,2009,1710,12855,2,2,1,-2,-2,-2,-1,0,0,-2,-1,-1,-1,-1,-1,0,0,20-29
0,120000,27,0.054608333333333335,0,-1,6553,2752,10834,2016,3589,1569,0,10834,280,3589,1569,2527,12857,2,1,2,-1,2,-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,20-29
0,130000,45,0.007615384615384616,0,1,990,990,990,990,1130,990,990,990,990,1130,1000,9880,12858,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,40-49
0,20000,22,0.3634,0,0,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,12859,1,1,2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20-29
0,170000,41,0.8820058823529412,0,0,149941,68912,72741,76149,84474,92400,3200,6000,5000,10000,10000,780,12860,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,50000,29,0.9661,0,0,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,12861,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,36,0.0716,0,0,3580,4597,5757,5869,5838,5971,1084,1244,356,212,230,205,12862,1,2,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,30-39
0,50000,43,0.34226,0,0,17113,17751,18332,18301,18639,18516,1303,1274,633,1000,724,1000,12863,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,220000,36,0.05928636363636364,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,12864,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,30-39
0,260000,38,0.11863461538461538,0,0,30845,20395,17902,18258,18640,18956,1275,1279,635,657,669,668,12865,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,20000,25,1.00975,0,0,20195,19638,17198,14253,18475,13878,1376,1121,460,6000,624,2000,12867,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,20000,40,0.29725,0,0,5945,8184,7839,7999,0,0,2345,0,160,0,0,0,12868,1,3,2,0,0,2,0,0,-2,0,0,0,0,1,0,0,-1,40-49
0,80000,25,0.5639125,0,0,45113,26796,19100,14600,9000,2000,1456,1200,0,0,2000,5500,12869,1,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,500000,35,0.0045899999999999995,-2,-2,2295,1384,1384,1384,5590,4542,1384,1384,1384,5590,4542,1000,12870,1,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,160000,27,0.00103125,-1,-1,165,0,0,0,0,0,0,0,0,0,0,0,12871,1,1,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,200000,27,0.03967,0,-1,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,12872,1,2,2,0,-1,-1,-1,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,20-29
0,50000,34,0.8596,0,0,42980,44015,45284,46186,47440,48453,1731,2000,1655,2000,1800,2000,12873,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,20000,25,0.98955,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,12874,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,170000,38,0.8618705882352942,0,0,146518,142954,134372,84558,86538,88299,7031,6026,3200,3500,3200,4000,12875,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,10000,23,0.078,0,-1,780,390,390,780,0,0,0,390,780,0,0,0,12876,1,1,2,-1,2,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,20-29
0,150000,29,0.01667333333333333,0,0,2501,6845,4592,8617,2190,1369,4400,0,4025,407,0,1845,12878,2,2,2,-1,-1,2,0,0,2,-1,-1,-1,-1,1,0,0,1,20-29
0,200000,32,0.18077000000000001,0,0,36154,23885,24718,25213,68126,9636,9216,7013,15000,10000,10000,10000,12880,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,30-39
0,130000,27,0.20667692307692306,0,0,26868,28429,29710,34310,21900,780,2000,2000,5000,438,780,0,12881,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,70000,40,0.18462857142857145,0,0,12924,14615,14692,14784,15175,16360,2600,1000,1000,1000,2000,2000,12882,2,3,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,40-49
0,270000,34,0.5926148148148148,0,0,160006,163338,166672,170000,173547,177013,5420,5532,5572,5763,5804,5996,12883,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,150000,27,0.3825733333333333,0,0,57386,58531,56544,48153,49288,36872,5000,422,2000,2041,2039,751,12884,1,3,2,-1,-1,2,0,0,0,-1,-1,-1,-1,1,0,0,0,20-29
0,240000,41,0.03677916666666667,1,0,8827,6993,7094,3227,-18,-18,0,1200,0,0,0,0,12885,2,1,1,1,2,0,0,0,-2,1,1,1,1,0,0,0,-1,40-49
0,100000,60,0.0,-2,-2,0,198,198,324,171,0,198,198,324,171,0,144,12886,2,2,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60 up
1,200000,40,0.03375,-1,-1,6750,4501,6360,2620,5900,37084,5007,7096,2620,6000,17703,4914,12887,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,220000,33,0.10321818181818182,0,0,22708,24330,25918,27479,28877,30237,2000,2000,2000,2000,2000,2000,12888,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,260000,44,0.3814461538461538,0,0,99176,63497,51524,52681,53852,55967,2259,2000,2000,2000,3000,1681,12890,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,180000,29,0.7488722222222223,0,0,134797,134041,132295,130166,129158,127963,5000,4600,4600,4700,4972,5000,12891,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,35,0.009442857142857143,-2,-2,1983,-17,9000,7905,1434,1008,0,9017,7905,1434,1008,660,12892,2,3,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,130000,36,0.7574538461538461,1,1,98469,96054,97910,96744,97444,95630,0,4400,4000,3500,3600,10000,12893,2,2,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,30-39
0,320000,39,0.46075,0,0,147440,137938,131816,120761,120375,120897,5009,6125,4001,4013,5000,4015,12894,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,30000,27,0.0491,1,1,1473,2998,2946,1473,1473,28058,2998,1473,0,1473,28058,1100,12895,2,2,2,2,-1,0,0,-1,-1,2,1,1,-1,0,0,-1,-1,20-29
0,50000,25,1.0097,0,0,50485,50397,49167,45077,36815,38203,2000,3045,1660,1500,2000,10000,12896,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,20000,22,0.33215,1,2,6643,7872,9077,10989,10529,10213,1500,1500,2225,0,0,202,12898,2,2,2,2,0,0,0,3,2,0,0,1,0,0,0,1,1,20-29
0,50000,31,0.99608,1,1,49804,28662,29476,4011,1000,0,2000,1500,1000,1000,0,0,12899,1,2,2,2,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1,30-39
0,140000,28,0.060592857142857136,-1,-1,8483,9526,33788,-18,-18,-18,9532,33788,0,0,0,0,12900,2,1,2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,150000,46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901,2,3,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,40-49
0,100000,41,0.9683200000000001,0,0,96832,2590,-11925,21289,17236,1238,2592,12,38525,0,1238,0,12903,2,1,1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,40-49
0,100000,27,0.98746,0,0,98746,99118,66147,64691,49332,50366,4146,2556,2802,1786,1850,2000,12904,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,29,0.655,2,2,32750,33532,32597,19576,19034,19525,1600,7,900,700,800,800,12905,1,2,1,3,2,2,0,0,0,2,1,1,1,1,0,0,0,20-29
0,400000,33,0.0014125,0,-1,565,565,11471,1779,0,3470,0,11495,1779,0,3470,24096,12906,2,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,30-39
0,150000,45,-0.0009400000000000001,0,0,-141,10987,12733,6908,6713,8048,11254,2000,1225,1244,1447,7000,12908,2,3,1,1,-1,0,0,0,0,1,1,1,-1,0,0,0,0,40-49
1,120000,37,0.980675,2,2,117681,119513,120990,121795,113328,120615,5200,5000,4200,0,9200,0,12909,1,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,30-39
0,260000,31,0.4510423076923077,0,0,117271,121442,121805,127594,110146,112364,7000,4150,8000,4000,4000,5000,12910,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,90000,23,0.8950111111111111,0,0,80551,11066,2408,57167,57700,58817,2028,1007,57113,2092,2400,1800,12911,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,130000,39,0.003,0,1,390,390,390,1068,3169,390,390,390,1068,3169,390,390,12912,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,30-39
1,50000,29,0.9275200000000001,2,1,46376,45354,49086,48027,49037,48032,0,4500,0,1751,1736,2971,12913,2,2,2,1,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
1,120000,29,1.0534333333333334,1,1,126412,120812,121895,121208,121678,122067,0,4600,4512,4600,4600,5200,12914,2,2,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
0,140000,33,0.0033785714285714287,-1,-1,473,-27,3788,0,9386,722,0,3815,0,9386,722,1468,12915,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,170000,34,1.0123235294117647,0,0,172095,160914,103021,99219,99179,99902,6317,3632,3494,3620,3800,4000,12916,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,330000,31,0.01660606060606061,-1,-1,5480,30630,6350,6033,2205,0,30630,6350,6033,5649,0,173,12917,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,300000,39,0.09153,0,0,27459,34405,3283,3961,24306,22644,8000,0,3961,24306,0,7651,12919,1,1,1,0,0,2,-1,-1,2,0,0,0,0,1,-1,-1,1,30-39
0,130000,39,0.7215153846153847,0,0,93797,91523,88331,81192,78774,77117,3339,2892,2733,2752,3159,3000,12920,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,360000,29,0.07602777777777778,0,0,27370,20750,14898,7524,7524,0,1328,2000,150,0,0,0,12921,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,26,0.25062666666666666,2,1,37594,30432,20346,19447,8420,8631,0,1150,664,500,500,1000,12922,1,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,20-29
1,90000,33,0.6818555555555555,2,2,61367,59814,61816,65180,63979,63733,0,3000,5010,0,5000,0,12923,2,2,2,2,2,0,0,2,2,2,1,1,1,0,0,1,1,30-39
0,260000,61,-0.002119230769230769,0,0,-551,16449,-20320,-20320,-20320,-20320,17000,2631,0,0,0,0,12924,2,1,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,60 up
1,30000,21,1.072633333333333,3,2,32179,31397,30358,29758,29758,23036,0,0,0,0,1000,0,12925,2,3,1,4,3,2,0,0,0,4,1,1,1,1,0,0,0,20-29
0,80000,45,0.9944,0,0,79552,81392,80966,79295,81142,80672,3130,3107,2847,3134,3072,3010,12926,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,20000,33,0.6932,0,0,13864,14534,9662,8091,0,0,1242,1020,2000,0,0,0,12928,2,2,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,30-39
0,60000,36,0.5727333333333333,0,0,34364,34246,13266,19876,19274,17923,5000,1029,19507,1000,358,3045,12929,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,210000,37,0.07446190476190476,0,0,15637,17560,16765,18641,18654,16229,3017,3023,5014,5012,2012,2010,12930,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,50000,24,0.5919,0,1,29595,31798,32979,32152,34668,33961,3000,2000,0,3200,0,1600,12931,1,1,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,20-29
0,350000,32,0.6514542857142858,0,0,228009,220450,190173,192649,197269,201360,9000,8700,7000,7600,7800,8500,12932,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,200000,37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12933,1,2,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,230000,41,0.006747826086956522,-2,-2,1552,792,19272,1172,1172,2246,792,19272,1172,1172,2246,1172,12935,1,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,40-49
0,160000,30,0.00365,-1,-1,584,4572,7379,669,21381,200,4572,7379,669,21581,0,1100,12938,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,200000,29,0.9000799999999999,0,0,180016,166678,128324,128334,131104,133762,6073,6100,5000,5000,5000,5100,12939,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,60000,45,0.9494166666666668,0,0,56965,2495,57899,30345,30244,25474,3000,61000,3000,3000,3000,9000,12940,2,2,1,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,40-49
0,60000,33,0.95935,0,0,57561,57766,49351,28549,29063,28863,2100,3000,1500,1500,1100,1100,12941,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,380000,36,0.0738342105263158,-1,-1,28057,14266,22101,24038,41215,35010,14412,22211,24159,41417,35184,2109,12942,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,240000,38,0.0,0,0,0,0,0,0,0,690,0,0,0,0,690,0,12943,1,1,1,1,-2,-2,-2,-2,-1,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,70000,30,0.2822571428571429,0,0,19758,8960,9949,10298,10511,9764,1162,1151,500,513,424,195,12944,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,180000,33,0.9451444444444445,0,-1,170126,171247,156803,159342,10400,20650,5950,7133,7369,600,20650,21650,12945,2,3,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,30-39
1,140000,34,0.8902857142857142,2,2,124640,131032,132065,129307,131154,134470,9900,4700,800,4012,9800,1,12947,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,30-39
1,200000,25,0.5350050000000001,0,0,107001,108619,110149,110333,85201,84809,5000,5000,5000,3000,5000,10000,12948,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,130000,24,0.9759538461538462,1,1,126874,129837,131332,97878,99594,98667,6500,5400,3446,3561,4000,3700,12949,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,180000,30,0.026372222222222217,0,0,4747,4221,9065,5016,5931,6826,1200,5000,1000,1000,1000,2000,12950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,50000,30,0.08332,-1,-1,4166,2859,1452,1190,543,920,2859,1452,1190,543,920,534,12951,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,80000,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12952,2,2,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
